Year,Month,ProvinceID,ProvinceName,Tmax,Tmin
2022,4,10,?????????????,39.5,20.3
2022,4,11,???????????,33.8,21.5
2022,4,13,????????,39.7,19.5
2022,4,14,???????????????,39.6,17.5
2022,4,16,??????,39.7,19
2022,4,18,??????,39.5,19
2022,4,20,??????,37.8,17.2
2022,4,21,?????,35.5,18.2
2022,4,22,????????,36,17.9
2022,4,23,????,35.3,23.3
2022,4,24,??????????,38.9,17.2
2022,4,25,??????????,39,18
2022,4,27,???????,39,17.3
2022,4,30,??????????,38.8,14.8
2022,4,31,?????????,39,15.4
2022,4,32,????????,38.5,15
2022,4,33,????????,38.2,17.5
2022,4,34,???????????,38.4,17.6
2022,4,36,???????,39.6,17.9
2022,4,40,???????,39.5,17.4
2022,4,41,????????,40.5,18.5
2022,4,42,???,38.6,17.9
2022,4,43,???????,38.7,18.9
2022,4,44,?????????,40.3,18
2022,4,45,????????,39.7,17
2022,4,46,?????????,39.6,16.3
2022,4,47,??????,38.9,17.5
2022,4,48,??????,38,17.5
2022,4,49,????????,39.4,17.5
2022,4,50,?????????,39.3,8
2022,4,51,?????,41,20
2022,4,52,?????,42.6,19.5
2022,4,53,?????????,40.6,22
2022,4,54,????,40.1,19.5
2022,4,55,????,38.8,18.2
2022,4,56,?????,38,17.6
2022,4,57,????????,37.6,16.4
2022,4,58,??????????,41.2,19.9
2022,4,60,?????????,40.7,19.5
2022,4,62,?????????,40.2,21.4
2022,4,63,???,40.6,12.4
2022,4,64,???????,41.5,22.4
2022,4,65,????????,40.3,21
2022,4,66,??????,39.4,21.5
2022,4,67,?????????,40.9,19.3
2022,4,70,???????,39,20.4
2022,4,71,?????????,40,17.9
2022,4,72,??????????,40.1,17
2022,4,73,??????,38.8,20.5
2022,4,76,????????,34.8,20.4
2022,4,77,???????????????,38.6,20.3
2022,4,80,?????????????,37.2,23
2022,4,81,??????,36.1,23.6
2022,4,82,?????,34,23.1
2022,4,83,??????,37.7,23
2022,4,84,????????????,37.7,22.6
2022,4,85,?????,35.6,23
2022,4,86,?????,36.8,22.2
2022,4,90,?????,37.2,22.6
2022,4,91,????,35.4,23
2022,4,92,????,35.9,23.2
2022,4,93,??????,35.6,23.3
2022,4,94,???????,36.3,22.7
2022,4,95,????,36.3,22.8
2022,4,96,????????,34.5,22.5
2022,5,10,?????????????,37.2,22.3
2022,5,11,???????????,33.7,23.9
2022,5,13,????????,37,21.4
2022,5,14,???????????????,36.4,20.4
2022,5,16,??????,37.5,21.2
2022,5,18,??????,36.2,22
2022,5,20,??????,36,21.8
2022,5,21,?????,34.8,22.1
2022,5,22,????????,35.3,21
2022,5,23,????,34.5,23.2
2022,5,24,??????????,35.5,21
2022,5,25,??????????,36.6,21.5
2022,5,27,???????,37.8,21
2022,5,30,??????????,36,18
2022,5,31,?????????,36.1,18
2022,5,32,????????,35.3,18.3
2022,5,33,????????,36,19.3
2022,5,34,???????????,35.5,18.7
2022,5,36,???????,36.8,18
2022,5,40,???????,36.6,17.4
2022,5,41,????????,36,20.4
2022,5,42,???,36.3,21.2
2022,5,43,???????,35.5,21.2
2022,5,44,?????????,36.9,18
2022,5,45,????????,36,18.1
2022,5,46,?????????,35.9,16.1
2022,5,47,??????,34.9,16.5
2022,5,48,??????,34.1,17
2022,5,49,????????,34.7,18
2022,5,50,?????????,37.1,10.2
2022,5,51,?????,37.6,22.5
2022,5,52,?????,38,22.4
2022,5,53,?????????,38,24.1
2022,5,54,????,37.1,21.2
2022,5,55,????,36.6,18.5
2022,5,56,?????,36.5,21.2
2022,5,57,????????,35.3,21.7
2022,5,58,??????????,38.2,21.3
2022,5,60,?????????,37.2,21.9
2022,5,62,?????????,37,23.7
2022,5,63,???,38.5,13.6
2022,5,64,???????,37,23.9
2022,5,65,????????,36.9,22.5
2022,5,66,??????,36.5,23.1
2022,5,67,?????????,37.5,22.9
2022,5,70,???????,35.9,23
2022,5,71,?????????,37.6,20.5
2022,5,72,??????????,37.9,20.2
2022,5,73,??????,36.7,22.5
2022,5,76,????????,35.3,22.6
2022,5,77,???????????????,36.5,22.8
2022,5,80,?????????????,36.5,23.7
2022,5,81,??????,34.7,24.1
2022,5,82,?????,33.2,23
2022,5,83,??????,36,20.5
2022,5,84,????????????,36.4,22.8
2022,5,85,?????,33.5,22.5
2022,5,86,?????,35.4,22.8
2022,5,90,?????,37.1,22.5
2022,5,91,????,35,23.8
2022,5,92,????,35,23.5
2022,5,93,??????,35.6,23.6
2022,5,94,???????,34.9,24
2022,5,95,????,35.6,23
2022,5,96,????????,36.2,23.6
2022,6,10,?????????????,37.7,22.6
2022,6,11,???????????,33.6,22.9
2022,6,13,????????,37.5,23.5
2022,6,14,???????????????,37.2,21.8
2022,6,16,??????,37.3,22.4
2022,6,18,??????,35.6,23.6
2022,6,20,??????,37.1,21.4
2022,6,21,?????,36.3,23.8
2022,6,22,????????,34.5,23
2022,6,23,????,34.8,23.5
2022,6,24,??????????,37.4,22.5
2022,6,25,??????????,37,23.8
2022,6,27,???????,37.9,24
2022,6,30,??????????,37.5,21.7
2022,6,31,?????????,36.4,23.5
2022,6,32,????????,36.2,23.3
2022,6,33,????????,36.5,24.8
2022,6,34,???????????,37,24
2022,6,36,???????,37,22.1
2022,6,40,???????,37.3,24.1
2022,6,41,????????,36.3,24.1
2022,6,42,???,36.4,22.5
2022,6,43,???????,36,23.4
2022,6,44,?????????,38,24
2022,6,45,????????,36.4,22.5
2022,6,46,?????????,36.5,21.8
2022,6,47,??????,36.3,23.8
2022,6,48,??????,35.6,23
2022,6,49,????????,37.4,23.6
2022,6,50,?????????,37,12.5
2022,6,51,?????,37.5,23
2022,6,52,?????,37.9,22
2022,6,53,?????????,37.7,24.5
2022,6,54,????,36.8,23.4
2022,6,55,????,37.3,21.9
2022,6,56,?????,35.9,22.9
2022,6,57,????????,34.9,22.5
2022,6,58,??????????,36.7,21.2
2022,6,60,?????????,36.8,22.3
2022,6,62,?????????,36.9,23.9
2022,6,63,???,38.8,18.2
2022,6,64,???????,36.1,23.3
2022,6,65,????????,35.7,23.7
2022,6,66,??????,35.5,23.7
2022,6,67,?????????,38,23.1
2022,6,70,???????,36.3,24.1
2022,6,71,?????????,38.1,21.5
2022,6,72,??????????,39.4,21.4
2022,6,73,??????,37.5,24
2022,6,76,????????,34.8,23.5
2022,6,77,???????????????,37,23
2022,6,80,?????????????,35.5,23.2
2022,6,81,??????,35,22.9
2022,6,82,?????,32.2,23.4
2022,6,83,??????,34.5,23.5
2022,6,84,????????????,36.9,22.8
2022,6,85,?????,33.6,23.5
2022,6,86,?????,35.7,23.7
2022,6,90,?????,35.6,22.7
2022,6,91,????,34.2,23.2
2022,6,92,????,35,23.7
2022,6,93,??????,36.5,23.8
2022,6,94,???????,35.3,22.9
2022,6,95,????,34.6,22.8
2022,6,96,????????,35.8,23
2022,7,10,?????????????,36.6,22.5
2022,7,11,???????????,32,23.2
2022,7,13,????????,36.7,24
2022,7,14,???????????????,37.5,23.2
2022,7,16,??????,38,23.7
2022,7,18,??????,36.6,24
2022,7,20,??????,35.2,23
2022,7,21,?????,35.1,23.4
2022,7,22,????????,34.2,23.2
2022,7,23,????,33.5,23
2022,7,24,??????????,36.6,22.8
2022,7,25,??????????,36.4,23.7
2022,7,27,???????,36.2,23.5
2022,7,30,??????????,36.3,21.6
2022,7,31,?????????,35.6,22.2
2022,7,32,????????,35.7,23
2022,7,33,????????,35,23.1
2022,7,34,???????????,35.8,22.7
2022,7,36,???????,36,23
2022,7,40,???????,36.5,23.1
2022,7,41,????????,37.1,23.9
2022,7,42,???,37.9,21.9
2022,7,43,???????,37.5,24
2022,7,44,?????????,36.2,23.4
2022,7,45,????????,35.6,23.9
2022,7,46,?????????,35.7,23
2022,7,47,??????,36.3,23.1
2022,7,48,??????,36.4,23.8
2022,7,49,????????,36.4,23
2022,7,50,?????????,38.4,15.9
2022,7,51,?????,37.6,23.4
2022,7,52,?????,38.6,22.5
2022,7,53,?????????,38.1,24.5
2022,7,54,????,37,23
2022,7,55,????,37.7,22.5
2022,7,56,?????,37.2,22.2
2022,7,57,????????,36,23
2022,7,58,??????????,38.5,22.2
2022,7,60,?????????,36.7,23.5
2022,7,62,?????????,36.3,24.1
2022,7,63,???,37.8,18.9
2022,7,64,???????,37.8,23.7
2022,7,65,????????,36.5,22.8
2022,7,66,??????,36,23.7
2022,7,67,?????????,37.4,22.7
2022,7,70,???????,35.7,24.5
2022,7,71,?????????,37.4,21.5
2022,7,72,??????????,37.4,20.1
2022,7,73,??????,37.3,23.7
2022,7,76,????????,36.5,23.1
2022,7,77,???????????????,35.8,22.9
2022,7,80,?????????????,35,23.2
2022,7,81,??????,34.5,23
2022,7,82,?????,32.2,23.2
2022,7,83,??????,34.5,23
2022,7,84,????????????,36,22.3
2022,7,85,?????,33.3,22.9
2022,7,86,?????,34.5,23.3
2022,7,90,?????,35.9,22.5
2022,7,91,????,34.3,23.8
2022,7,92,????,34.7,23.6
2022,7,93,??????,34.7,22.4
2022,7,94,???????,35,22.9
2022,7,95,????,35.4,23.3
2022,7,96,????????,34,23.5
2022,8,10,?????????????,36.7,23
2022,8,11,???????????,32.7,23.2
2022,8,13,????????,36.5,23.5
2022,8,14,???????????????,36,22
2022,8,16,??????,36.9,22.6
2022,8,18,??????,35.5,22.7
2022,8,20,??????,35.2,22.3
2022,8,21,?????,35.4,22.9
2022,8,22,????????,35.4,23
2022,8,23,????,33.6,22.8
2022,8,24,??????????,36.5,22.7
2022,8,25,??????????,35.5,22.7
2022,8,27,???????,35.2,23.3
2022,8,30,??????????,35.4,21.1
2022,8,31,?????????,34.6,22.2
2022,8,32,????????,34.8,22.3
2022,8,33,????????,34.5,23
2022,8,34,???????????,35.4,22.3
2022,8,36,???????,35.6,22.2
2022,8,40,???????,36.3,22.4
2022,8,41,????????,36,22.8
2022,8,42,???,36.8,22.2
2022,8,43,???????,36.5,22.4
2022,8,44,?????????,35.6,22.5
2022,8,45,????????,35,22.8
2022,8,46,?????????,34.5,21.9
2022,8,47,??????,34.8,22.7
2022,8,48,??????,35.7,23.4
2022,8,49,????????,36,23.5
2022,8,50,?????????,36.5,16
2022,8,51,?????,36.1,22.5
2022,8,52,?????,36.6,21.5
2022,8,53,?????????,37,23.6
2022,8,54,????,35.9,21.6
2022,8,55,????,37.2,22.5
2022,8,56,?????,35.7,22
2022,8,57,????????,35.1,23.3
2022,8,58,??????????,36.1,21.5
2022,8,60,?????????,36.3,23.2
2022,8,62,?????????,35.3,22.9
2022,8,63,???,37.4,18.3
2022,8,64,???????,35.8,22.9
2022,8,65,????????,35.5,23.4
2022,8,66,??????,35,23.8
2022,8,67,?????????,35.4,23
2022,8,70,???????,35.6,23.3
2022,8,71,?????????,38,20.5
2022,8,72,??????????,36.6,19.5
2022,8,73,??????,36.9,24
2022,8,76,????????,35.5,22.3
2022,8,77,???????????????,35.8,22.2
2022,8,80,?????????????,36.4,22.7
2022,8,81,??????,35.3,23
2022,8,82,?????,32.8,23.2
2022,8,83,??????,34.8,23.3
2022,8,84,????????????,36.5,22.2
2022,8,85,?????,32.7,22.4
2022,8,86,?????,35,23.5
2022,8,90,?????,36.3,21.2
2022,8,91,????,35.3,23.2
2022,8,92,????,35.3,23
2022,8,93,??????,35.5,23.7
2022,8,94,???????,35.1,23.1
2022,8,95,????,35.5,22.4
2022,8,96,????????,34,23
2022,9,10,?????????????,35.3,23.2
2022,9,11,???????????,32.7,23.6
2022,9,13,????????,35.5,23.8
2022,9,14,???????????????,35.5,22.5
2022,9,16,??????,36.6,23.4
2022,9,18,??????,35.7,23.4
2022,9,20,??????,34.8,23
2022,9,21,?????,32.9,22.5
2022,9,22,????????,34.2,22.9
2022,9,23,????,33.6,23
2022,9,24,??????????,35.4,21.5
2022,9,25,??????????,34.7,23.5
2022,9,27,???????,35.2,23.3
2022,9,30,??????????,35,21.5
2022,9,31,?????????,34.5,22.1
2022,9,32,????????,34.3,22.2
2022,9,33,????????,34,22.5
2022,9,34,???????????,35.5,22.4
2022,9,36,???????,34.3,22.4
2022,9,40,???????,35.4,22.6
2022,9,41,????????,34.8,23.2
2022,9,42,???,34.3,21.9
2022,9,43,???????,35.5,23
2022,9,44,?????????,35,23.2
2022,9,45,????????,35,23
2022,9,46,?????????,34,22
2022,9,47,??????,34.4,22
2022,9,48,??????,34.6,23.4
2022,9,49,????????,34.7,23.5
2022,9,50,?????????,36,15.6
2022,9,51,?????,35.9,22
2022,9,52,?????,36.5,21.5
2022,9,53,?????????,35.6,23.5
2022,9,54,????,34.5,21.8
2022,9,55,????,36.1,21.4
2022,9,56,?????,35.2,22
2022,9,57,????????,33.7,22.3
2022,9,58,??????????,36,21
2022,9,60,?????????,36.1,23.1
2022,9,62,?????????,35.4,23.5
2022,9,63,???,36.9,18.7
2022,9,64,???????,35.7,23.3
2022,9,65,????????,34.9,23
2022,9,66,??????,34.4,24
2022,9,67,?????????,36.2,22.5
2022,9,70,???????,35.6,23.5
2022,9,71,?????????,36.3,22.3
2022,9,72,??????????,36.3,19.9
2022,9,73,??????,35.6,23.8
2022,9,76,????????,35,21.8
2022,9,77,???????????????,36.1,22.3
2022,9,80,?????????????,35.5,23
2022,9,81,??????,35.6,23.4
2022,9,82,?????,33.2,22.7
2022,9,83,??????,34.3,23.4
2022,9,84,????????????,36.5,22.3
2022,9,85,?????,32.8,22
2022,9,86,?????,34.6,23
2022,9,90,?????,34.7,22.1
2022,9,91,????,33.3,22.9
2022,9,92,????,35,23.2
2022,9,93,??????,34.7,23.6
2022,9,94,???????,34.8,23.4
2022,9,95,????,35.6,23.3
2022,9,96,????????,35.1,23.1
2022,10,10,?????????????,35.7,21.6
2022,10,11,???????????,32.3,22.8
2022,10,13,????????,35.5,21.2
2022,10,14,???????????????,35.9,21.5
2022,10,16,??????,34.5,20.2
2022,10,18,??????,34.3,20.5
2022,10,20,??????,35.2,21.1
2022,10,21,?????,34.5,21.1
2022,10,22,????????,35.6,20.6
2022,10,23,????,35.1,20.8
2022,10,24,??????????,35.2,20.2
2022,10,25,??????????,34.8,21.5
2022,10,27,???????,35.1,20.4
2022,10,30,??????????,33.5,17.5
2022,10,31,?????????,33.3,18
2022,10,32,????????,33.1,17.7
2022,10,33,????????,33,19.1
2022,10,34,???????????,34.4,18
2022,10,36,???????,34.3,18.8
2022,10,40,???????,33.5,18.4
2022,10,41,????????,33.6,18.3
2022,10,42,???,33.8,16.6
2022,10,43,???????,34.6,20
2022,10,44,?????????,33.2,19.5
2022,10,45,????????,33.7,18.5
2022,10,46,?????????,33.1,18
2022,10,47,??????,33.4,17.8
2022,10,48,??????,34,18.3
2022,10,49,????????,34.2,18.2
2022,10,50,?????????,34.8,14.5
2022,10,51,?????,34.2,18.5
2022,10,52,?????,35,16.9
2022,10,53,?????????,35.5,21.2
2022,10,54,????,35.1,17.7
2022,10,55,????,35.5,16
2022,10,56,?????,33.6,17
2022,10,57,????????,32.7,16.5
2022,10,58,??????????,36,17.4
2022,10,60,?????????,34.7,19.5
2022,10,62,?????????,34.7,20.7
2022,10,63,???,35,15.9
2022,10,64,???????,34.7,22
2022,10,65,????????,34.6,20.9
2022,10,66,??????,34.3,22.1
2022,10,67,?????????,35.3,19.2
2022,10,70,???????,34.3,22.4
2022,10,71,?????????,34.5,19.4
2022,10,72,??????????,34.6,17.3
2022,10,73,??????,33.8,21
2022,10,76,????????,33.4,20.6
2022,10,77,???????????????,33.9,21.2
2022,10,80,?????????????,33.7,23.2
2022,10,81,??????,34.5,22.7
2022,10,82,?????,32.8,22.5
2022,10,83,??????,34,23
2022,10,84,????????????,34,22.6
2022,10,85,?????,33.7,22.8
2022,10,86,?????,34,22.7
2022,10,90,?????,35.2,22.4
2022,10,91,????,33.5,23.1
2022,10,92,????,34.4,22.9
2022,10,93,??????,34,23.5
2022,10,94,???????,34,22.7
2022,10,95,????,34.2,22.8
2022,10,96,????????,34.2,22.8
2022,11,10,?????????????,35.6,20.6
2022,11,11,???????????,33.4,23.1
2022,11,13,????????,35.8,20.9
2022,11,14,???????????????,36,19
2022,11,16,??????,35.5,17.5
2022,11,18,??????,34.1,20.2
2022,11,20,??????,36.2,17.6
2022,11,21,?????,35,18.5
2022,11,22,????????,35.8,19
2022,11,23,????,34,21
2022,11,24,??????????,36.4,15.3
2022,11,25,??????????,35.8,17.3
2022,11,27,???????,35.3,16.7
2022,11,30,??????????,34.7,15.7
2022,11,31,?????????,35,15.9
2022,11,32,????????,35,16.4
2022,11,33,????????,34.9,18.1
2022,11,34,???????????,36.7,15.8
2022,11,36,???????,35.9,17.5
2022,11,40,???????,35,17.5
2022,11,41,????????,35.2,17.5
2022,11,42,???,34.7,14.6
2022,11,43,???????,35.3,18
2022,11,44,?????????,35.2,18.4
2022,11,45,????????,35.3,18.2
2022,11,46,?????????,34.9,17.3
2022,11,47,??????,34.9,16.9
2022,11,48,??????,35.1,16
2022,11,49,????????,35.4,16.4
2022,11,50,?????????,35.4,12
2022,11,51,?????,34.5,18
2022,11,52,?????,34.9,15.3
2022,11,53,?????????,36.4,19.6
2022,11,54,????,35.2,15.4
2022,11,55,????,34.9,14.5
2022,11,56,?????,34.1,16.5
2022,11,57,????????,33.3,15.2
2022,11,58,??????????,35.5,17
2022,11,60,?????????,35.4,18.8
2022,11,62,?????????,35,19.2
2022,11,63,???,35,13.2
2022,11,64,???????,35.3,19.6
2022,11,65,????????,34.8,19.2
2022,11,66,??????,35.4,21.3
2022,11,67,?????????,36.7,17.8
2022,11,70,???????,34,18.9
2022,11,71,?????????,35.2,17.5
2022,11,72,??????????,35.2,19.7
2022,11,73,??????,33.6,18.8
2022,11,76,????????,34.5,19.9
2022,11,77,???????????????,34.5,17
2022,11,80,?????????????,33.5,22.8
2022,11,81,??????,34.9,23
2022,11,82,?????,32.5,22.3
2022,11,83,??????,34.4,23.1
2022,11,84,????????????,33.8,21
2022,11,85,?????,33.2,20.4
2022,11,86,?????,33,20
2022,11,90,?????,34.4,22.3
2022,11,91,????,34.3,23.2
2022,11,92,????,33.9,23
2022,11,93,??????,32.8,23.8
2022,11,94,???????,33.8,23.6
2022,11,95,????,33.9,23.2
2022,11,96,????????,33.5,22.9
2022,12,10,?????????????,34.7,18.5
2022,12,11,???????????,31.7,19.7
2022,12,13,????????,34.2,18
2022,12,14,???????????????,34.4,17.5
2022,12,16,??????,33.6,14.9
2022,12,18,??????,32.6,17.3
2022,12,20,??????,35.5,16.8
2022,12,21,?????,34.1,16.6
2022,12,22,????????,34.5,16.7
2022,12,23,????,35.4,18.8
2022,12,24,??????????,34,15
2022,12,25,??????????,33.9,16.2
2022,12,27,???????,34.2,15.8
2022,12,30,??????????,32.2,14.1
2022,12,31,?????????,32.7,13
2022,12,32,????????,33.7,13
2022,12,33,????????,33.8,14.8
2022,12,34,???????????,34.5,14.4
2022,12,36,???????,32,13.4
2022,12,40,???????,34.6,11.3
2022,12,41,????????,33.7,11.3
2022,12,42,???,32.7,9.2
2022,12,43,???????,33.5,12
2022,12,44,?????????,33,12.8
2022,12,45,????????,33.3,13.6
2022,12,46,?????????,32.7,12.5
2022,12,47,??????,32.9,10.7
2022,12,48,??????,32.9,11.1
2022,12,49,????????,32.5,14
2022,12,50,?????????,33.5,7
2022,12,51,?????,32.9,15
2022,12,52,?????,34.6,13
2022,12,53,?????????,35,16.6
2022,12,54,????,34,13.6
2022,12,55,????,34.1,11.6
2022,12,56,?????,32.8,12
2022,12,57,????????,31.8,12
2022,12,58,??????????,34.3,15
2022,12,60,?????????,33.5,15.7
2022,12,62,?????????,33.7,16
2022,12,63,???,34.5,10.1
2022,12,64,???????,33.7,16
2022,12,65,????????,33.6,15.1
2022,12,66,??????,34.2,16.8
2022,12,67,?????????,34.7,14.2
2022,12,70,???????,33.5,17.2
2022,12,71,?????????,34.3,15.6
2022,12,72,??????????,33.6,16.8
2022,12,73,??????,32.8,16.4
2022,12,76,????????,33.5,17.6
2022,12,77,???????????????,33.2,16.2
2022,12,80,?????????????,33,18.2
2022,12,81,??????,34.2,22
2022,12,82,?????,32.5,20
2022,12,83,??????,33.6,21.2
2022,12,84,????????????,33.2,19
2022,12,85,?????,32.6,19.1
2022,12,86,?????,33,18.8
2022,12,90,?????,33,19.7
2022,12,91,????,33.6,21.5
2022,12,92,????,32.9,20.9
2022,12,93,??????,31.5,21.5
2022,12,94,???????,32.3,20
2022,12,95,????,33,21
2022,12,96,????????,31.5,21.5
2023,1,10,?????????????,35.6,18.4
2023,1,11,???????????,32,17.5
2023,1,13,????????,36,17.5
2023,1,14,???????????????,35.4,14.5
2023,1,16,??????,35.4,13.3
2023,1,18,??????,33.5,15.3
2023,1,20,??????,36.4,18.2
2023,1,21,?????,34.6,19
2023,1,22,????????,35.3,18.3
2023,1,23,????,36.1,20
2023,1,24,??????????,35.9,16
2023,1,25,??????????,34.5,15.8
2023,1,27,???????,35.2,15.7
2023,1,30,??????????,35.1,12.6
2023,1,31,?????????,33.7,11.9
2023,1,32,????????,34.1,12.7
2023,1,33,????????,34.2,13.8
2023,1,34,???????????,34.5,13
2023,1,36,???????,35.2,13.5
2023,1,40,???????,33.9,9.7
2023,1,41,????????,33.9,9.9
2023,1,42,???,33.7,7.6
2023,1,43,???????,33.5,11
2023,1,44,?????????,34,12
2023,1,45,????????,33.7,12
2023,1,46,?????????,32.6,9.9
2023,1,47,??????,33.3,9
2023,1,48,??????,32.9,8.4
2023,1,49,????????,34.6,11.8
2023,1,50,?????????,32.6,8
2023,1,51,?????,33.4,12.2
2023,1,52,?????,35,10.3
2023,1,53,?????????,34.6,15
2023,1,54,????,33.7,12.5
2023,1,55,????,33.3,9.6
2023,1,56,?????,32.6,10.8
2023,1,57,????????,31.1,10.3
2023,1,58,??????????,34.2,10.8
2023,1,60,?????????,34.7,13.6
2023,1,62,?????????,34.5,13.3
2023,1,63,???,34.4,7.6
2023,1,64,???????,33.5,14.3
2023,1,65,????????,34.1,13
2023,1,66,??????,33.1,14.5
2023,1,67,?????????,35.7,12.8
2023,1,70,???????,35.7,16.5
2023,1,71,?????????,36.7,13.8
2023,1,72,??????????,36,15.6
2023,1,73,??????,35.1,14.9
2023,1,76,????????,33.6,18.2
2023,1,77,???????????????,35.4,16.5
2023,1,80,?????????????,34,18.7
2023,1,81,??????,36.8,22
2023,1,82,?????,33.5,20
2023,1,83,??????,35.5,20
2023,1,84,????????????,34.7,18.5
2023,1,85,?????,34.1,18
2023,1,86,?????,33.8,17
2023,1,90,?????,35.6,18.9
2023,1,91,????,33.5,19
2023,1,92,????,34.5,20.5
2023,1,93,??????,32.9,21
2023,1,94,???????,32.4,21
2023,1,95,????,33.2,19.8
2023,1,96,????????,33.2,21.2
2023,2,10,?????????????,36.5,19.5
2023,2,11,???????????,32.2,22.4
2023,2,13,????????,37,18.5
2023,2,14,???????????????,36.9,16.5
2023,2,16,??????,38.3,14.4
2023,2,18,??????,35.8,16.9
2023,2,20,??????,37.5,19.5
2023,2,21,?????,35.1,20.5
2023,2,22,????????,36.3,19.8
2023,2,23,????,34.7,20.5
2023,2,24,??????????,37.4,17
2023,2,25,??????????,36.8,17.8
2023,2,27,???????,37.1,18
2023,2,30,??????????,36.7,14.5
2023,2,31,?????????,36.8,15.2
2023,2,32,????????,36.3,15.5
2023,2,33,????????,37.2,16
2023,2,34,???????????,37,15.2
2023,2,36,???????,36.9,15
2023,2,40,???????,37.2,13.3
2023,2,41,????????,37.3,12.8
2023,2,42,???,37.4,10.5
2023,2,43,???????,37,13.2
2023,2,44,?????????,36.8,13.7
2023,2,45,????????,36.2,15.6
2023,2,46,?????????,36.2,13.7
2023,2,47,??????,36.7,12.5
2023,2,48,??????,37.1,12.8
2023,2,49,????????,38.6,15.1
2023,2,50,?????????,35.9,10
2023,2,51,?????,36.8,13
2023,2,52,?????,37.6,12.4
2023,2,53,?????????,37,16
2023,2,54,????,36.8,14
2023,2,55,????,37,11.5
2023,2,56,?????,35.2,13.2
2023,2,57,????????,34.7,10.4
2023,2,58,??????????,36.7,10
2023,2,60,?????????,37,16.2
2023,2,62,?????????,37,14.9
2023,2,63,???,38.1,9.6
2023,2,64,???????,36,15
2023,2,65,????????,35.5,13.9
2023,2,66,??????,35,16.5
2023,2,67,?????????,38,14.5
2023,2,70,???????,35.7,16.5
2023,2,71,?????????,37.8,16
2023,2,72,??????????,35.8,17.1
2023,2,73,??????,36.5,15.4
2023,2,76,????????,33.8,19.5
2023,2,77,???????????????,35.3,17.9
2023,2,80,?????????????,35.2,20.8
2023,2,81,??????,35.8,22.4
2023,2,82,?????,34.5,21.8
2023,2,83,??????,37,22.5
2023,2,84,????????????,35.3,20
2023,2,85,?????,35.3,22
2023,2,86,?????,34,20.2
2023,2,90,?????,33.8,20.3
2023,2,91,????,34.8,22.3
2023,2,92,????,34.7,22.1
2023,2,93,??????,32,22.5
2023,2,94,???????,33.5,22
2023,2,95,????,33.5,21.1
2023,2,96,????????,33.1,22.4
2023,3,10,?????????????,37.1,22.3
2023,3,11,???????????,32.6,24.4
2023,3,13,????????,39,21.1
2023,3,14,???????????????,37.8,20.1
2023,3,16,??????,41.5,17.8
2023,3,18,??????,38.5,19
2023,3,20,??????,37.8,20
2023,3,21,?????,35.7,21.5
2023,3,22,????????,36.1,21.3
2023,3,23,????,34.6,21
2023,3,24,??????????,39.5,18.3
2023,3,25,??????????,39.3,19.6
2023,3,27,???????,39.8,19.2
2023,3,30,??????????,40,16.6
2023,3,31,?????????,39.8,17.6
2023,3,32,????????,40,18
2023,3,33,????????,40.1,18.6
2023,3,34,???????????,40.2,17.5
2023,3,36,???????,40,19.1
2023,3,40,???????,40.2,15.1
2023,3,41,????????,41.1,16.5
2023,3,42,???,41,12.6
2023,3,43,???????,41.3,17.5
2023,3,44,?????????,40.6,18.2
2023,3,45,????????,40.4,18.7
2023,3,46,?????????,39.7,17.3
2023,3,47,??????,40,17
2023,3,48,??????,39.8,16.5
2023,3,49,????????,41.3,17.5
2023,3,50,?????????,39,11.5
2023,3,51,?????,40.3,16.4
2023,3,52,?????,40.7,14.2
2023,3,53,?????????,40,18.2
2023,3,54,????,39.4,16.3
2023,3,55,????,40.6,13.3
2023,3,56,?????,37.8,15.8
2023,3,57,????????,38.7,16.4
2023,3,58,??????????,39.6,15
2023,3,60,?????????,40.5,18.2
2023,3,62,?????????,39.5,16
2023,3,63,???,40.7,9.4
2023,3,64,???????,40.4,17.2
2023,3,65,????????,39,15.5
2023,3,66,??????,38.4,18.2
2023,3,67,?????????,41.5,17
2023,3,70,???????,37.7,20.1
2023,3,71,?????????,40.5,17.6
2023,3,72,??????????,39.6,19.6
2023,3,73,??????,38.2,17.8
2023,3,76,????????,33.7,21.2
2023,3,77,???????????????,38.2,17.7
2023,3,80,?????????????,37.5,19.4
2023,3,81,??????,39.6,22.8
2023,3,82,?????,35.6,20.3
2023,3,83,??????,38,21
2023,3,84,????????????,37.8,19.5
2023,3,85,?????,37.3,22
2023,3,86,?????,37,20.5
2023,3,90,?????,38,20
2023,3,91,????,37.3,21.7
2023,3,92,????,37.5,20.5
2023,3,93,??????,35,22.5
2023,3,94,???????,36,21.3
2023,3,95,????,36.9,20.4
2023,3,96,????????,34.1,21.3
2023,4,10,?????????????,40,25.4
2023,4,11,???????????,33.4,25.7
2023,4,13,????????,41,24.5
2023,4,14,???????????????,40,23.2
2023,4,16,??????,42,23.1
2023,4,18,??????,39.4,24.2
2023,4,20,??????,39.3,24.4
2023,4,21,?????,37.1,24.5
2023,4,22,????????,37.3,21.9
2023,4,23,????,35.5,23.6
2023,4,24,??????????,39.7,22.9
2023,4,25,??????????,40.4,24.7
2023,4,27,???????,40.3,24.6
2023,4,30,??????????,41.2,21
2023,4,31,?????????,40.2,23
2023,4,32,????????,40.6,22.8
