Date,Open,High,Low,Close,Volume,Delta,DeltaDelta,,Delta 20,DD 20,Delta 19,DD 19,Delta 18,DD 18,Delta 17,DD 17,Delta 16,DD 16,Delta 15,DD 15,Delta 14,DD 14,Delta 13,DD 13,Delta 12,DD 12,Delta 11,DD 11,Delta 10,DD 10,Delta 9,DD 9,Delta 8,DD 8,Delta 7,DD 7,Delta 6,DD 6,Delta 5,DD 5,Delta 4,DD 4,Delta 3,DD 3,Delta 2,DD 2,Delta 1,DD 1,Trend
07.07.2003 04:00:00.000 GMT+0700,1.148,1.14854,1.13122,1.13222,1273294.4221,-0.0157799999999999,-0.0157499999999999,,0.00261,0.0160899999999999,-0.00347000000000008,-0.00608000000000009,0.00714999999999999,0.0106200000000001,0.0024900000000001,-0.00465999999999989,0.0101799999999999,0.00768999999999975,-0.00298,-0.01316,-0.00409,-0.00111,-0.00991,-0.00582,0.00403,0.01394,-0.01120,-0.01523,-0.00556,0.00564,-0.00233,0.00323,0.00250,0.00483,-0.01228,-0.01478,0.00079,0.01307,0.00848,0.00769,0.00493999999999994,-0.0035400000000001,-0.00183,-0.00676999999999994,-0.00430000000000019,-0.00247000000000019,-2.99999999999745E-05,0.00427000000000022,-1
08.07.2003 04:00:00.000 GMT+0700,1.13177,1.13498,1.12577,1.13121,1258378.7052,-0.000559999999999894,0.01522,,-0.00347000000000008,-0.00608000000000009,0.00714999999999999,0.0106200000000001,0.0024900000000001,-0.00465999999999989,0.0101799999999999,0.00768999999999975,-0.00297999999999998,-0.0131599999999998,-0.00409,-0.00111,-0.00991,-0.00582,0.00403,0.01394,-0.01120,-0.01523,-0.00556,0.00564,-0.00233,0.00323,0.00250,0.00483,-0.01228,-0.01478,0.00079,0.01307,0.00848,0.00769,0.00494,-0.00354,-0.00183,-0.00676999999999994,-0.00430000000000019,-0.00247000000000019,-2.99999999999745E-05,0.00427000000000022,-0.0157799999999999,-0.0157499999999999,-1
09.07.2003 04:00:00.000 GMT+0700,1.13107,1.1365,1.13029,1.13451,1277843.6994,0.00343999999999989,0.00399999999999978,,0.00714999999999999,0.0106200000000001,0.0024900000000001,-0.00465999999999989,0.0101799999999999,0.00768999999999975,-0.00297999999999998,-0.0131599999999998,-0.00408999999999993,-0.00110999999999994,-0.00991,-0.00582,0.00403,0.01394,-0.01120,-0.01523,-0.00556,0.00564,-0.00233,0.00323,0.00250,0.00483,-0.01228,-0.01478,0.00079,0.01307,0.00848,0.00769,0.00494,-0.00354,-0.00183,-0.00677,-0.00430000000000019,-0.00247000000000019,-2.99999999999745E-05,0.00427000000000022,-0.0157799999999999,-0.0157499999999999,-0.000559999999999894,0.01522,1
10.07.2003 04:00:00.000 GMT+0700,1.13409,1.13914,1.13085,1.13861,1267429.0039,0.00451999999999986,0.00107999999999997,,0.0024900000000001,-0.00465999999999989,0.0101799999999999,0.00768999999999975,-0.00297999999999998,-0.0131599999999998,-0.00408999999999993,-0.00110999999999994,-0.00990999999999986,-0.00581999999999994,0.00403,0.01394,-0.01120,-0.01523,-0.00556,0.00564,-0.00233,0.00323,0.00250,0.00483,-0.01228,-0.01478,0.00079,0.01307,0.00848,0.00769,0.00494,-0.00354,-0.00183,-0.00677,-0.00430,-0.00247,-2.99999999999745E-05,0.00427000000000022,-0.0157799999999999,-0.0157499999999999,-0.000559999999999894,0.01522,0.00343999999999989,0.00399999999999978,1
11.07.2003 04:00:00.000 GMT+0700,1.13807,1.13887,1.12749,1.1296,1265165.4862,-0.00846999999999998,-0.0129899999999998,,0.0101799999999999,0.00768999999999975,-0.00297999999999998,-0.0131599999999998,-0.00408999999999993,-0.00110999999999994,-0.00990999999999986,-0.00581999999999994,0.00402999999999998,0.0139399999999998,-0.01120,-0.01523,-0.00556,0.00564,-0.00233,0.00323,0.00250,0.00483,-0.01228,-0.01478,0.00079,0.01307,0.00848,0.00769,0.00494,-0.00354,-0.00183,-0.00677,-0.00430,-0.00247,-0.00003,0.00427,-0.0157799999999999,-0.0157499999999999,-0.000559999999999894,0.01522,0.00343999999999989,0.00399999999999978,0.00451999999999986,0.00107999999999997,-1
14.07.2003 04:00:00.000 GMT+0700,1.12864,1.1307,1.1241,1.12749,1269917.7892,-0.00114999999999998,0.00731999999999999,,-0.00297999999999998,-0.0131599999999998,-0.00408999999999993,-0.00110999999999994,-0.00990999999999986,-0.00581999999999994,0.00402999999999998,0.0139399999999998,-0.0112000000000001,-0.0152300000000001,-0.00556,0.00564,-0.00233,0.00323,0.00250,0.00483,-0.01228,-0.01478,0.00079,0.01307,0.00848,0.00769,0.00494,-0.00354,-0.00183,-0.00677,-0.00430,-0.00247,-0.00003,0.00427,-0.01578,-0.01575,-0.000559999999999894,0.01522,0.00343999999999989,0.00399999999999978,0.00451999999999986,0.00107999999999997,-0.00846999999999998,-0.0129899999999998,-1
15.07.2003 04:00:00.000 GMT+0700,1.12707,1.13358,1.1155,1.11828,1267433.9179,-0.00879000000000008,-0.00764000000000009,,-0.00408999999999993,-0.00110999999999994,-0.00990999999999986,-0.00581999999999994,0.00402999999999998,0.0139399999999998,-0.0112000000000001,-0.0152300000000001,-0.00556000000000001,0.00564000000000009,-0.00233,0.00323,0.00250,0.00483,-0.01228,-0.01478,0.00079,0.01307,0.00848,0.00769,0.00494,-0.00354,-0.00183,-0.00677,-0.00430,-0.00247,-0.00003,0.00427,-0.01578,-0.01575,-0.00056,0.01522,0.00343999999999989,0.00399999999999978,0.00451999999999986,0.00107999999999997,-0.00846999999999998,-0.0129899999999998,-0.00114999999999998,0.00731999999999999,-1
16.07.2003 04:00:00.000 GMT+0700,1.11775,1.12305,1.11113,1.12038,1272510.6074,0.00262999999999991,0.01142,,-0.00990999999999986,-0.00581999999999994,0.00402999999999998,0.0139399999999998,-0.0112000000000001,-0.0152300000000001,-0.00556000000000001,0.00564000000000009,-0.00232999999999994,0.00323000000000007,0.00250,0.00483,-0.01228,-0.01478,0.00079,0.01307,0.00848,0.00769,0.00494,-0.00354,-0.00183,-0.00677,-0.00430,-0.00247,-0.00003,0.00427,-0.01578,-0.01575,-0.00056,0.01522,0.00344,0.00400,0.00451999999999986,0.00107999999999997,-0.00846999999999998,-0.0129899999999998,-0.00114999999999998,0.00731999999999999,-0.00879000000000008,-0.00764000000000009,1
17.07.2003 04:00:00.000 GMT+0700,1.12049,1.12477,1.11556,1.12049,1266504.7931,0,-0.00262999999999991,,0.00402999999999998,0.0139399999999998,-0.0112000000000001,-0.0152300000000001,-0.00556000000000001,0.00564000000000009,-0.00232999999999994,0.00323000000000007,0.00249999999999995,0.00482999999999989,-0.01228,-0.01478,0.00079,0.01307,0.00848,0.00769,0.00494,-0.00354,-0.00183,-0.00677,-0.00430,-0.00247,-0.00003,0.00427,-0.01578,-0.01575,-0.00056,0.01522,0.00344,0.00400,0.00452,0.00108,-0.00846999999999998,-0.0129899999999998,-0.00114999999999998,0.00731999999999999,-0.00879000000000008,-0.00764000000000009,0.00262999999999991,0.01142,1
18.07.2003 04:00:00.000 GMT+0700,1.11975,1.13022,1.11701,1.12716,1278004.6915,0.00740999999999992,0.00740999999999992,,-0.0112000000000001,-0.0152300000000001,-0.00556000000000001,0.00564000000000009,-0.00232999999999994,0.00323000000000007,0.00249999999999995,0.00482999999999989,-0.0122800000000001,-0.01478,0.00079,0.01307,0.00848,0.00769,0.00494,-0.00354,-0.00183,-0.00677,-0.00430,-0.00247,-0.00003,0.00427,-0.01578,-0.01575,-0.00056,0.01522,0.00344,0.00400,0.00452,0.00108,-0.00847,-0.01299,-0.00114999999999998,0.00731999999999999,-0.00879000000000008,-0.00764000000000009,0.00262999999999991,0.01142,0,-0.00262999999999991,1
21.07.2003 04:00:00.000 GMT+0700,1.12615,1.13526,1.12401,1.13465,1272058.6074,0.00849999999999995,0.00109000000000004,,-0.00556000000000001,0.00564000000000009,-0.00232999999999994,0.00323000000000007,0.00249999999999995,0.00482999999999989,-0.0122800000000001,-0.01478,0.000789999999999846,0.0130699999999999,0.00848,0.00769,0.00494,-0.00354,-0.00183,-0.00677,-0.00430,-0.00247,-0.00003,0.00427,-0.01578,-0.01575,-0.00056,0.01522,0.00344,0.00400,0.00452,0.00108,-0.00847,-0.01299,-0.00115,0.00732,-0.00879000000000008,-0.00764000000000009,0.00262999999999991,0.01142,0,-0.00262999999999991,0.00740999999999992,0.00740999999999992,1
22.07.2003 04:00:00.000 GMT+0700,1.13391,1.13713,1.13044,1.13285,1254297.8849,-0.00106000000000006,-0.00956000000000001,,-0.00232999999999994,0.00323000000000007,0.00249999999999995,0.00482999999999989,-0.0122800000000001,-0.01478,0.000789999999999846,0.0130699999999999,0.00848000000000004,0.0076900000000002,0.00494,-0.00354,-0.00183,-0.00677,-0.00430,-0.00247,-0.00003,0.00427,-0.01578,-0.01575,-0.00056,0.01522,0.00344,0.00400,0.00452,0.00108,-0.00847,-0.01299,-0.00115,0.00732,-0.00879,-0.00764,0.00262999999999991,0.01142,0,-0.00262999999999991,0.00740999999999992,0.00740999999999992,0.00849999999999995,0.00109000000000004,-1
23.07.2003 04:00:00.000 GMT+0700,1.13197,1.14882,1.13119,1.14724,1272355.2092,0.0152700000000001,0.0163300000000002,,0.00249999999999995,0.00482999999999989,-0.0122800000000001,-0.01478,0.000789999999999846,0.0130699999999999,0.00848000000000004,0.0076900000000002,0.00493999999999994,-0.0035400000000001,-0.00183,-0.00677,-0.00430,-0.00247,-0.00003,0.00427,-0.01578,-0.01575,-0.00056,0.01522,0.00344,0.00400,0.00452,0.00108,-0.00847,-0.01299,-0.00115,0.00732,-0.00879,-0.00764,0.00263,0.01142,0,-0.00262999999999991,0.00740999999999992,0.00740999999999992,0.00849999999999995,0.00109000000000004,-0.00106000000000006,-0.00956000000000001,1
24.07.2003 04:00:00.000 GMT+0700,1.14765,1.15091,1.1422,1.14665,1268987.797,-0.00100000000000011,-0.0162700000000002,,-0.0122800000000001,-0.01478,0.000789999999999846,0.0130699999999999,0.00848000000000004,0.0076900000000002,0.00493999999999994,-0.0035400000000001,-0.00183,-0.00676999999999994,-0.00430,-0.00247,-0.00003,0.00427,-0.01578,-0.01575,-0.00056,0.01522,0.00344,0.00400,0.00452,0.00108,-0.00847,-0.01299,-0.00115,0.00732,-0.00879,-0.00764,0.00263,0.01142,0.00000,-0.00263,0.00740999999999992,0.00740999999999992,0.00849999999999995,0.00109000000000004,-0.00106000000000006,-0.00956000000000001,0.0152700000000001,0.0163300000000002,-1
25.07.2003 04:00:00.000 GMT+0700,1.14679,1.15477,1.14425,1.15049,1278273.3166,0.00370000000000004,0.00470000000000015,,0.000789999999999846,0.0130699999999999,0.00848000000000004,0.0076900000000002,0.00493999999999994,-0.0035400000000001,-0.00183,-0.00676999999999994,-0.00430000000000019,-0.00247000000000019,-0.00003,0.00427,-0.01578,-0.01575,-0.00056,0.01522,0.00344,0.00400,0.00452,0.00108,-0.00847,-0.01299,-0.00115,0.00732,-0.00879,-0.00764,0.00263,0.01142,0.00000,-0.00263,0.00741,0.00741,0.00849999999999995,0.00109000000000004,-0.00106000000000006,-0.00956000000000001,0.0152700000000001,0.0163300000000002,-0.00100000000000011,-0.0162700000000002,1
28.07.2003 04:00:00.000 GMT+0700,1.15014,1.15172,1.14511,1.14879,1276345.8029,-0.00134999999999996,-0.00505,,0.00848000000000004,0.0076900000000002,0.00493999999999994,-0.0035400000000001,-0.00183,-0.00676999999999994,-0.00430000000000019,-0.00247000000000019,-2.99999999999745E-05,0.00427000000000022,-0.01578,-0.01575,-0.00056,0.01522,0.00344,0.00400,0.00452,0.00108,-0.00847,-0.01299,-0.00115,0.00732,-0.00879,-0.00764,0.00263,0.01142,0.00000,-0.00263,0.00741,0.00741,0.00850,0.00109,-0.00106000000000006,-0.00956000000000001,0.0152700000000001,0.0163300000000002,-0.00100000000000011,-0.0162700000000002,0.00370000000000004,0.00470000000000015,-1
29.07.2003 04:00:00.000 GMT+0700,1.14877,1.15365,1.14502,1.14559,1275433.5,-0.00317999999999996,-0.00183,,0.00493999999999994,-0.0035400000000001,-0.00183,-0.00676999999999994,-0.00430000000000019,-0.00247000000000019,-2.99999999999745E-05,0.00427000000000022,-0.0157799999999999,-0.0157499999999999,-0.00056,0.01522,0.00344,0.00400,0.00452,0.00108,-0.00847,-0.01299,-0.00115,0.00732,-0.00879,-0.00764,0.00263,0.01142,0.00000,-0.00263,0.00741,0.00741,0.00850,0.00109,-0.00106,-0.00956,0.0152700000000001,0.0163300000000002,-0.00100000000000011,-0.0162700000000002,0.00370000000000004,0.00470000000000015,-0.00134999999999996,-0.00505,-1
30.07.2003 04:00:00.000 GMT+0700,1.14502,1.146,1.13338,1.13396,1263519.4005,-0.0110599999999998,-0.00787999999999989,,-0.00183,-0.00676999999999994,-0.00430000000000019,-0.00247000000000019,-2.99999999999745E-05,0.00427000000000022,-0.0157799999999999,-0.0157499999999999,-0.000559999999999894,0.01522,0.00344,0.00400,0.00452,0.00108,-0.00847,-0.01299,-0.00115,0.00732,-0.00879,-0.00764,0.00263,0.01142,0.00000,-0.00263,0.00741,0.00741,0.00850,0.00109,-0.00106,-0.00956,0.01527,0.01633,-0.00100000000000011,-0.0162700000000002,0.00370000000000004,0.00470000000000015,-0.00134999999999996,-0.00505,-0.00317999999999996,-0.00183,-1
31.07.2003 04:00:00.000 GMT+0700,1.13367,1.13709,1.12222,1.12398,1266967.7947,-0.00968999999999998,0.00136999999999987,,-0.00430000000000019,-0.00247000000000019,-2.99999999999745E-05,0.00427000000000022,-0.0157799999999999,-0.0157499999999999,-0.000559999999999894,0.01522,0.00343999999999989,0.00399999999999978,0.00452,0.00108,-0.00847,-0.01299,-0.00115,0.00732,-0.00879,-0.00764,0.00263,0.01142,0.00000,-0.00263,0.00741,0.00741,0.00850,0.00109,-0.00106,-0.00956,0.01527,0.01633,-0.00100,-0.01627,0.00370000000000004,0.00470000000000015,-0.00134999999999996,-0.00505,-0.00317999999999996,-0.00183,-0.0110599999999998,-0.00787999999999989,-1
01.08.2003 04:00:00.000 GMT+0700,1.1235,1.12706,1.11338,1.12531,1216925.2034,0.00181000000000009,0.0115000000000001,,-2.99999999999745E-05,0.00427000000000022,-0.0157799999999999,-0.0157499999999999,-0.000559999999999894,0.01522,0.00343999999999989,0.00399999999999978,0.00451999999999986,0.00107999999999997,-0.00847,-0.01299,-0.00115,0.00732,-0.00879,-0.00764,0.00263,0.01142,0.00000,-0.00263,0.00741,0.00741,0.00850,0.00109,-0.00106,-0.00956,0.01527,0.01633,-0.00100,-0.01627,0.00370,0.00470,-0.00134999999999996,-0.00505,-0.00317999999999996,-0.00183,-0.0110599999999998,-0.00787999999999989,-0.00968999999999998,0.00136999999999987,1
04.08.2003 04:00:00.000 GMT+0700,1.12773,1.13734,1.12564,1.1354,1272231.1973,0.00767000000000007,0.00585999999999998,,-0.0157799999999999,-0.0157499999999999,-0.000559999999999894,0.01522,0.00343999999999989,0.00399999999999978,0.00451999999999986,0.00107999999999997,-0.00846999999999998,-0.0129899999999998,-0.00115,0.00732,-0.00879,-0.00764,0.00263,0.01142,0.00000,-0.00263,0.00741,0.00741,0.00850,0.00109,-0.00106,-0.00956,0.01527,0.01633,-0.00100,-0.01627,0.00370,0.00470,-0.00135,-0.00505,-0.00317999999999996,-0.00183,-0.0110599999999998,-0.00787999999999989,-0.00968999999999998,0.00136999999999987,0.00181000000000009,0.0115000000000001,1
05.08.2003 04:00:00.000 GMT+0700,1.13543,1.13966,1.13054,1.13863,1279489.5118,0.00320000000000009,-0.00446999999999997,,-0.000559999999999894,0.01522,0.00343999999999989,0.00399999999999978,0.00451999999999986,0.00107999999999997,-0.00846999999999998,-0.0129899999999998,-0.00114999999999998,0.00731999999999999,-0.00879,-0.00764,0.00263,0.01142,0.00000,-0.00263,0.00741,0.00741,0.00850,0.00109,-0.00106,-0.00956,0.01527,0.01633,-0.00100,-0.01627,0.00370,0.00470,-0.00135,-0.00505,-0.00318,-0.00183,-0.0110599999999998,-0.00787999999999989,-0.00968999999999998,0.00136999999999987,0.00181000000000009,0.0115000000000001,0.00767000000000007,0.00585999999999998,1
06.08.2003 04:00:00.000 GMT+0700,1.13797,1.1425,1.13238,1.13291,1270227.5977,-0.00505999999999984,-0.00825999999999993,,0.00343999999999989,0.00399999999999978,0.00451999999999986,0.00107999999999997,-0.00846999999999998,-0.0129899999999998,-0.00114999999999998,0.00731999999999999,-0.00879000000000008,-0.00764000000000009,0.00263,0.01142,0.00000,-0.00263,0.00741,0.00741,0.00850,0.00109,-0.00106,-0.00956,0.01527,0.01633,-0.00100,-0.01627,0.00370,0.00470,-0.00135,-0.00505,-0.00318,-0.00183,-0.01106,-0.00788,-0.00968999999999998,0.00136999999999987,0.00181000000000009,0.0115000000000001,0.00767000000000007,0.00585999999999998,0.00320000000000009,-0.00446999999999997,-1
07.08.2003 04:00:00.000 GMT+0700,1.13245,1.14138,1.13173,1.13702,1273274.2208,0.00456999999999996,0.00962999999999981,,0.00451999999999986,0.00107999999999997,-0.00846999999999998,-0.0129899999999998,-0.00114999999999998,0.00731999999999999,-0.00879000000000008,-0.00764000000000009,0.00262999999999991,0.01142,0.00000,-0.00263,0.00741,0.00741,0.00850,0.00109,-0.00106,-0.00956,0.01527,0.01633,-0.00100,-0.01627,0.00370,0.00470,-0.00135,-0.00505,-0.00318,-0.00183,-0.01106,-0.00788,-0.00969,0.00137,0.00181000000000009,0.0115000000000001,0.00767000000000007,0.00585999999999998,0.00320000000000009,-0.00446999999999997,-0.00505999999999984,-0.00825999999999993,1
08.08.2003 04:00:00.000 GMT+0700,1.13646,1.13817,1.12861,1.13053,1261236.6993,-0.00592999999999999,-0.0105,,-0.00846999999999998,-0.0129899999999998,-0.00114999999999998,0.00731999999999999,-0.00879000000000008,-0.00764000000000009,0.00262999999999991,0.01142,0,-0.00262999999999991,0.00741,0.00741,0.00850,0.00109,-0.00106,-0.00956,0.01527,0.01633,-0.00100,-0.01627,0.00370,0.00470,-0.00135,-0.00505,-0.00318,-0.00183,-0.01106,-0.00788,-0.00969,0.00137,0.00181,0.01150,0.00767000000000007,0.00585999999999998,0.00320000000000009,-0.00446999999999997,-0.00505999999999984,-0.00825999999999993,0.00456999999999996,0.00962999999999981,-1
11.08.2003 04:00:00.000 GMT+0700,1.12882,1.13788,1.12615,1.13552,1242761.9102,0.00670000000000015,0.0126300000000001,,-0.00114999999999998,0.00731999999999999,-0.00879000000000008,-0.00764000000000009,0.00262999999999991,0.01142,0,-0.00262999999999991,0.00740999999999992,0.00740999999999992,0.00850,0.00109,-0.00106,-0.00956,0.01527,0.01633,-0.00100,-0.01627,0.00370,0.00470,-0.00135,-0.00505,-0.00318,-0.00183,-0.01106,-0.00788,-0.00969,0.00137,0.00181,0.01150,0.00767,0.00586,0.00320000000000009,-0.00446999999999997,-0.00505999999999984,-0.00825999999999993,0.00456999999999996,0.00962999999999981,-0.00592999999999999,-0.0105,1
12.08.2003 04:00:00.000 GMT+0700,1.13518,1.13709,1.12745,1.128,1335296.7209,-0.00718000000000019,-0.0138800000000003,,-0.00879000000000008,-0.00764000000000009,0.00262999999999991,0.01142,0,-0.00262999999999991,0.00740999999999992,0.00740999999999992,0.00849999999999995,0.00109000000000004,-0.00106,-0.00956,0.01527,0.01633,-0.00100,-0.01627,0.00370,0.00470,-0.00135,-0.00505,-0.00318,-0.00183,-0.01106,-0.00788,-0.00969,0.00137,0.00181,0.01150,0.00767,0.00586,0.00320,-0.00447,-0.00505999999999984,-0.00825999999999993,0.00456999999999996,0.00962999999999981,-0.00592999999999999,-0.0105,0.00670000000000015,0.0126300000000001,-1
13.08.2003 04:00:00.000 GMT+0700,1.12767,1.13302,1.12169,1.1319,1354644.4884,0.00422999999999996,0.0114100000000001,,0.00262999999999991,0.01142,0,-0.00262999999999991,0.00740999999999992,0.00740999999999992,0.00849999999999995,0.00109000000000004,-0.00106000000000006,-0.00956000000000001,0.01527,0.01633,-0.00100,-0.01627,0.00370,0.00470,-0.00135,-0.00505,-0.00318,-0.00183,-0.01106,-0.00788,-0.00969,0.00137,0.00181,0.01150,0.00767,0.00586,0.00320,-0.00447,-0.00506,-0.00826,0.00456999999999996,0.00962999999999981,-0.00592999999999999,-0.0105,0.00670000000000015,0.0126300000000001,-0.00718000000000019,-0.0138800000000003,1
14.08.2003 04:00:00.000 GMT+0700,1.13163,1.13365,1.12234,1.12547,1334944.6935,-0.00615999999999994,-0.0103899999999999,,0,-0.00262999999999991,0.00740999999999992,0.00740999999999992,0.00849999999999995,0.00109000000000004,-0.00106000000000006,-0.00956000000000001,0.0152700000000001,0.0163300000000002,-0.00100,-0.01627,0.00370,0.00470,-0.00135,-0.00505,-0.00318,-0.00183,-0.01106,-0.00788,-0.00969,0.00137,0.00181,0.01150,0.00767,0.00586,0.00320,-0.00447,-0.00506,-0.00826,0.00457,0.00963,-0.00592999999999999,-0.0105,0.00670000000000015,0.0126300000000001,-0.00718000000000019,-0.0138800000000003,0.00422999999999996,0.0114100000000001,-1
15.08.2003 04:00:00.000 GMT+0700,1.12565,1.12944,1.12396,1.12633,1301675.9081,0.000680000000000014,0.00683999999999996,,0.00740999999999992,0.00740999999999992,0.00849999999999995,0.00109000000000004,-0.00106000000000006,-0.00956000000000001,0.0152700000000001,0.0163300000000002,-0.00100000000000011,-0.0162700000000002,0.00370,0.00470,-0.00135,-0.00505,-0.00318,-0.00183,-0.01106,-0.00788,-0.00969,0.00137,0.00181,0.01150,0.00767,0.00586,0.00320,-0.00447,-0.00506,-0.00826,0.00457,0.00963,-0.00593,-0.01050,0.00670000000000015,0.0126300000000001,-0.00718000000000019,-0.0138800000000003,0.00422999999999996,0.0114100000000001,-0.00615999999999994,-0.0103899999999999,1
18.08.2003 04:00:00.000 GMT+0700,1.1242,1.12675,1.11221,1.11398,1327518.6152,-0.0102200000000001,-0.0109000000000001,,0.00849999999999995,0.00109000000000004,-0.00106000000000006,-0.00956000000000001,0.0152700000000001,0.0163300000000002,-0.00100000000000011,-0.0162700000000002,0.00370000000000004,0.00470000000000015,-0.00135,-0.00505,-0.00318,-0.00183,-0.01106,-0.00788,-0.00969,0.00137,0.00181,0.01150,0.00767,0.00586,0.00320,-0.00447,-0.00506,-0.00826,0.00457,0.00963,-0.00593,-0.01050,0.00670,0.01263,-0.00718000000000019,-0.0138800000000003,0.00422999999999996,0.0114100000000001,-0.00615999999999994,-0.0103899999999999,0.000680000000000014,0.00683999999999996,-1
19.08.2003 04:00:00.000 GMT+0700,1.11415,1.1151,1.10534,1.11362,1342325.6057,-0.000529999999999919,0.0096900000000002,,-0.00106000000000006,-0.00956000000000001,0.0152700000000001,0.0163300000000002,-0.00100000000000011,-0.0162700000000002,0.00370000000000004,0.00470000000000015,-0.00134999999999996,-0.00505,-0.00318,-0.00183,-0.01106,-0.00788,-0.00969,0.00137,0.00181,0.01150,0.00767,0.00586,0.00320,-0.00447,-0.00506,-0.00826,0.00457,0.00963,-0.00593,-0.01050,0.00670,0.01263,-0.00718,-0.01388,0.00422999999999996,0.0114100000000001,-0.00615999999999994,-0.0103899999999999,0.000680000000000014,0.00683999999999996,-0.0102200000000001,-0.0109000000000001,-1
20.08.2003 04:00:00.000 GMT+0700,1.1131,1.11462,1.10783,1.11155,1344872.7911,-0.00154999999999994,-0.00102000000000002,,0.0152700000000001,0.0163300000000002,-0.00100000000000011,-0.0162700000000002,0.00370000000000004,0.00470000000000015,-0.00134999999999996,-0.00505,-0.00317999999999996,-0.00183,-0.01106,-0.00788,-0.00969,0.00137,0.00181,0.01150,0.00767,0.00586,0.00320,-0.00447,-0.00506,-0.00826,0.00457,0.00963,-0.00593,-0.01050,0.00670,0.01263,-0.00718,-0.01388,0.00423,0.01141,-0.00615999999999994,-0.0103899999999999,0.000680000000000014,0.00683999999999996,-0.0102200000000001,-0.0109000000000001,-0.000529999999999919,0.0096900000000002,-1
